0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.084101394,0.11126726,0.09723288,0.4958627,0.19137329,0.030962732,0.04730525,0.016685521,0.017892277,0.05980768,0.027667904,0.02204386,0.0779132,0.05965514,0.016591365,-0.99868155,-0.04857852,0.90654707,-0.20718876,0.36775702,-0.028121658,-0.9696862,-0.24272996,0,0,0,1
0.10249062,0.06572239,0.09976407,0.743405,0.07643574,0.03311086,0.043304242,0.017319286,0.024816312,0.04104306,0.017245598,0.061332386,0.031951457,0.008159402,-0.16655381,-0.9858359,-0.019682048,-0.34116772,-0.31370074,0.8861131,-0.40188476,-0.89484525,-0.19426946,1,0,0,1
0.07119467,0.10072266,0.522561,0.625734,0.2554151,0.44390085,0.69977295,0.14039521,0.35267267,0.6969651,0.113214456,0.33534932,0.69591683,0.10425543,-0.5038221,-0.69708973,-0.5101266,-0.15597436,-0.9714752,0.17862803,0.11217274,-0.9807462,-0.15985665,1,1,0,0
0.13822629,0.06470108,0.040240206,0.015985753,0.012829281,0.007048825,0.012249456,0.004285835,0.029887669,0.011434519,0.011809148,0.054001123,0.03388355,0.017440548,0.08728679,-0.99618286,0.000830274,0.94528794,-0.22721173,0.23410572,0.39505252,-0.91685337,-0.05756176,0,0,1,0
0.098037414,0.074385814,0.05573559,0.02498191,0.01252591,0.026292415,0.044628996,0.00649887,0.014196527,0.04189063,0.013720697,0.019752715,0.023242623,0.014015394,-0.1351145,-0.98850733,-0.06780342,-0.9587246,-0.21746038,0.18318854,-0.4505171,-0.84784245,-0.27963823,1,0,1,0
0.10681924,0.035234507,0.047218837,0.015780404,0.00951413,0.014613357,0.023182685,0.009147823,0.031898897,0.01798473,0.013239587,0.07147943,0.02418914,0.012878957,-0.11148103,-0.989036,-0.09684915,-0.9699121,-0.19889368,0.14039887,-0.31521207,-0.92660636,-0.20504156,1,0,1,0
0.14860629,0.13186195,0.02638488,0.8361274,0.05217876,0.004123792,0.03309086,0.016988017,0.023314856,0.042173274,0.00246167,0.033783086,0.021895878,0.016051853,0.109713756,-0.98185927,-0.15464558,0.99972445,-0.008345023,0.021939697,-0.1730766,-0.8743903,-0.4533057,0,0,0,1
0.06779297,0.008081039,0.048833698,0.5389548,0.20106831,0.03345105,0.106723525,0.026674671,0.007372641,0.059418507,0.030683324,0.020224016,0.045017526,0.041949194,-0.08302993,-0.9963255,-0.02101387,0.62221694,-0.6202674,0.47761327,0.115619615,-0.9760002,-0.18454187,0,0,0,1
0.06556067,0.009488975,0.5900265,0.4186941,0.40627447,0.6274029,0.5962826,0.36841643,0.6429208,0.66765946,0.29425037,0.59611726,0.82594186,0.19804901,0.36704832,-0.83117723,-0.4176361,-0.001269452,-0.9965822,0.08259704,0.16615899,-0.97279954,-0.16140704,1,1,0,0
0.06753084,0.10839506,0.4281221,0.6935645,0.2781461,0.39555326,0.75339633,0.17731449,0.34848368,0.6808088,0.1592848,0.37478703,0.6724331,0.114267156,0.29929924,-0.8224207,-0.48378113,-0.03673688,-0.97421217,0.22262317,-0.19631691,-0.95077986,-0.2397444,0,1,0,0
0.10303601,0.021934135,0.047466855,0.032252867,0.013922865,0.03404306,0.046622887,0.01586607,0.020032004,0.04910888,0.012556104,0.043474205,0.020542897,0.012669031,-0.001146869,-0.9954899,-0.09486082,-0.869109,-0.4900845,0.066834085,-0.28491452,-0.9160574,-0.28224558,1,0,1,0
0.07411029,0.10148395,0.44793648,0.46986556,0.3089053,0.40644738,0.52753043,0.2809364,0.3052613,0.5347473,0.25497967,0.2826848,0.56218266,0.17420234,0.7215383,-0.65304387,-0.23003511,0.05200625,-0.9707269,0.23448794,0.046605356,-0.99251264,-0.11290059,0,1,0,0
0.16898093,0.114759855,0.079777345,0.025633402,0.007998307,0.03684758,0.060116775,0.008350985,0.051196516,0.04839776,0.016650397,0.09169572,0.018310783,0.014582596,0.18419936,-0.9828776,-0.004709199,0.92873174,-0.07192984,0.3637079,0.47149864,-0.85656023,-0.20974652,0,0,1,0
0.06292974,0.06030125,0.14919734,0.40154728,0.11594236,0.011381722,0.036152203,0.014791458,0.028255317,0.03874948,0.006068517,0.09550909,0.012338669,0.041478653,0.014963327,-0.9930199,-0.11699392,0.8238562,-0.31896687,0.46853083,0.441367,-0.8208419,-0.36251035,0,0,0,1
0.08294187,0.060710993,0.07012379,0.034013174,0.012035349,0.03387378,0.05475981,0.012337115,0.022455854,0.04818544,0.016842319,0.05661004,0.03521675,0.015084782,0.024313934,-0.99917674,-0.03247579,-0.7186922,-0.5530752,0.42141348,-0.29323798,-0.92088056,-0.2568861,1,0,1,0
0.05278756,0.105805546,0.44987217,0.59834355,0.25562492,0.4815528,0.5782673,0.33182135,0.41183424,0.5968986,0.27846554,0.30270308,0.6517755,0.15161234,-0.33668348,-0.93254787,-0.13037889,0.19751312,-0.9542574,0.22445793,0.27181667,-0.95926195,-0.07702109,1,1,0,0
0.12646413,0.05188777,0.04281327,0.027907806,0.017695198,0.027222086,0.04076032,0.014117892,0.013786509,0.037081357,0.01764819,0.021682601,0.017654942,0.015604819,0.11598418,-0.98638135,-0.116616935,0.986399,-0.082517825,0.14215435,0.46271974,-0.80638736,-0.36827958,0,0,1,0
0.075044654,0.09817629,0.45888326,0.57596886,0.3147617,0.43282956,0.66449887,0.24310547,0.36007342,0.65489435,0.20577522,0.35110515,0.67110175,0.1419563,0.3325232,-0.84297097,-0.42288086,-0.036696956,-0.968553,0.24608618,-0.19421251,-0.9528969,-0.232957,0,1,0,0
0.07202612,0.078169376,0.74529535,0.15792152,0.52564967,0.7860074,0.10713842,0.68855166,0.7854563,0.11048867,0.9548194,0.74024487,0.18216158,0.67424715,-0.51892877,-0.8243935,-0.22602716,0.10732612,-0.9877579,0.11320487,0.007146276,-0.98106885,-0.19352728,0,1,0,0
0.0732309,0.06242298,0.6103053,0.39504793,0.50103474,0.61144173,0.5064421,0.44348726,0.5940611,0.56853855,0.3615032,0.52399635,0.6449275,0.34011987,0.039641898,-0.89201176,-0.45027044,-0.17586122,-0.9665242,0.18682566,0.13475096,-0.96223503,-0.23652895,1,1,0,0
0.08950425,0.028486673,0.08942286,0.43819264,0.236464,0.04023949,0.045563176,0.019186994,0.021826403,0.03578841,0.013502831,0.07109956,0.057103366,0.016824055,-0.02065477,-0.9996129,-0.018636677,-0.7113199,-0.3380957,0.6162104,-0.2220548,-0.9372958,-0.26864153,1,0,0,1
0.077971056,0.055118866,0.35868487,0.68792886,0.24757499,0.4105454,0.7511371,0.2143614,0.46311367,0.73776525,0.17752641,0.4876086,0.8471054,0.12610295,0.3444541,-0.5801207,-0.73811334,0.3216616,-0.9314493,0.17010586,0.49596837,-0.81550294,-0.29827896,1,1,0,0
0.060493913,0.109135956,0.5163973,0.6264854,0.31655705,0.458532,0.71970683,0.19398199,0.3695976,0.6797414,0.16694176,0.34904382,0.67690873,0.11220871,0.38243204,-0.8222221,-0.42154062,0.018861294,-0.97697,0.21254148,-0.17142715,-0.9634283,-0.2059578,0,1,0,0
0.07108699,0.08571919,0.4849576,0.566529,0.42813873,0.45353407,0.7610698,0.24644443,0.41012695,0.71764797,0.2341133,0.40392542,0.67829305,0.22965819,0.24750248,-0.6325734,-0.7338892,0.18358415,-0.96785575,0.17190717,-0.08038039,-0.9578302,-0.2758629,0,1,0,0
0.16613889,0.12448114,0.0433309,0.017733784,0.009994043,0.008920089,0.031884722,0.011072356,0.046625204,0.032988194,0.030823413,0.056507446,0.04511578,0.03376893,0.184344,-0.9794536,0.081779815,0.9829812,0.05060584,0.17659843,0.6594512,-0.7512196,0.02816572,0,0,1,0
0.07170546,0.10153564,0.4511691,0.4864537,0.30850297,0.39032203,0.5539145,0.26415193,0.28491202,0.5606863,0.23315865,0.2813971,0.5782525,0.15445437,0.72431034,-0.6404499,-0.2553401,0.05134258,-0.9736439,0.22221942,0.043385066,-0.9900568,-0.1338104,0,1,0,0
0.14136395,0.01893551,0.08505388,0.60869753,0.13472442,0.01616594,0.03543458,0.015617724,0.011370714,0.04784525,0.007472809,0.07429841,0.019764002,0.04047131,0.19207606,-0.97400016,-0.120127045,0.96034193,0.25353706,0.116027504,0.2872951,-0.8756049,-0.38830084,0,0,0,1
0.13923098,0.023332898,0.045046628,0.016987978,0.003858773,0.023418896,0.039231535,0.001633377,0.006198232,0.039393622,0.009430657,0.008392079,0.019724412,0.019378075,0.12563959,-0.9918648,-0.020467604,0.95729977,-0.07559807,0.2790378,0.27075827,-0.9427448,-0.19473632,0,0,1,0
0.055668578,0.0623469,0.29628748,0.55128646,0.038596123,0.43996525,0.39746222,0.006810905,0.44970784,0.39889896,0.113277204,0.39134228,0.42455453,0.13706796,-0.7723246,-0.570752,-0.27884904,-0.017114889,-0.9970348,0.07502439,-0.14606342,-0.94741184,-0.28473893,0,1,0,0
0.031925287,0.07898278,0.32441506,0.7439617,0.11961328,0.22645399,0.67888296,0.19793116,0.31524965,0.61493015,0.18259525,0.4505733,0.584664,0.22135344,-0.6415173,-0.45017898,-0.62112355,-0.009371876,-0.99989814,0.010762855,-0.027643781,-0.98117197,-0.19114767,1,1,0,0
0.03859686,0.008443738,0.054049548,0.032867543,0.08906458,0.03377799,0.06943485,0.053133108,0.037385818,0.055469733,0.045245737,0.103166305,0.03537307,0.020901404,-0.10607188,-0.9941142,-0.022038776,-0.37748188,-0.9162117,0.13440071,-0.3913096,-0.9039335,-0.17257178,1,0,0,1
0.12418552,0.024167163,0.025823016,0.021925662,0.012809859,0.006556971,0.03463204,0.007634182,0.020558404,0.035139877,0.014004875,0.022080569,0.020712325,0.022668863,0.14412747,-0.9842433,-0.10243266,0.999151,-0.040629353,-0.006821925,0.16277444,-0.95061916,-0.26424935,0,0,1,0
0.062687166,0.056883816,0.08144735,0.51522034,0.18886222,0.031907883,0.07929864,0.0121543,0.023026852,0.055078357,0.018116686,0.09768984,0.06302188,0.042014506,0.2156857,-0.97079927,-0.1050163,-0.36152804,-0.77303445,0.5212631,-0.0316349,-0.9437745,-0.3290727,1,0,0,1
0.056098748,0.1009147,0.41100606,0.5055234,0.276988,0.3404471,0.5826363,0.2459983,0.23854227,0.58293396,0.22674808,0.2772256,0.59465325,0.13478431,0.77967465,-0.57479125,-0.24844,0.045000028,-0.9830629,0.17765789,0.046071175,-0.9910906,-0.12496753,0,1,0,0
0.13186398,0.026169982,0.04731342,0.035679888,0.014940228,0.025941193,0.047793377,0.013890019,0.040657487,0.039490055,0.022664443,0.058360744,0.023828594,0.0210379,0.12413824,-0.9909718,-0.05064146,0.9736811,-0.07294683,0.21592577,0.25097415,-0.9412471,-0.22597757,0,0,1,0
0.07731655,0.08284522,0.15785472,0.36127925,0.11049078,0.017497277,0.047208723,0.013362454,0.025391586,0.0425067,0.010940029,0.08474724,0.017051188,0.03489983,0.07926834,-0.9946432,-0.06634276,0.8216653,0.005687454,0.56994194,0.58255064,-0.7367546,-0.34326008,0,0,0,1
0.102515094,0.022831097,0.04643283,0.030496359,0.01289145,0.032825973,0.04989638,0.017633703,0.016670313,0.055420417,0.010014546,0.0485851,0.023265742,0.010844443,-0.025762642,-0.99724907,-0.06950199,-0.8836074,-0.45698273,0.102003835,-0.31195155,-0.9128353,-0.26347277,1,0,1,0
0.0610653,0.06827429,0.50981945,0.50855386,0.21451263,0.39796486,0.5535472,0.17633608,0.29713085,0.552201,0.1815266,0.3191321,0.5429918,0.10672239,-0.7975929,-0.5946958,-0.10090852,-0.052564524,-0.98956376,0.13416585,0.042370874,-0.9990929,-0.004263628,1,1,0,0
0.06577957,0.07259266,0.13832423,0.40634984,0.12071067,0.013007108,0.036352817,0.013696938,0.025229838,0.038891874,0.006603396,0.08857374,0.013899303,0.04196069,0.0218656,-0.9942443,-0.104882106,0.841198,-0.27537772,0.46535254,0.471091,-0.81417507,-0.33939976,0,0,0,1
0.037109323,0.09211064,0.08438686,0.6589574,0.111549996,0.03821187,0.08170973,0.025631942,0.03247549,0.046335474,0.022547418,0.04859227,0.04170214,0.025860408,-0.053335868,-0.99669284,-0.061308384,-0.8025858,-0.32999778,0.49694824,-0.19813529,-0.92861193,-0.31372327,1,0,0,1
0.05874127,0.2156132,0.058170397,0.03301231,0.009370403,0.032892976,0.051054135,0.015005404,0.01776674,0.054825682,0.00816226,0.018137887,0.04897185,0.010897869,0.1250554,-0.99213046,0.006192598,0.96747094,-0.17108107,0.18636316,0.92550385,-0.19118267,-0.32694316,0,0,1,0
0.0466557,0.08454143,0.44875374,0.6424671,0.3456868,0.4053333,0.68537885,0.26543844,0.32288155,0.62821615,0.25366986,0.3048102,0.6386641,0.16320665,0.46820578,-0.8421337,-0.26757085,-0.096783385,-0.97960997,0.17606056,-0.043786857,-0.9891624,-0.14014442,0,1,0,0
0.06465478,0.07300683,0.13966133,0.39444554,0.11785912,0.011701817,0.034327693,0.013424757,0.025132678,0.03703035,0.006450888,0.09082775,0.011721623,0.042207867,0.020261558,-0.9927921,-0.11812366,0.8452201,-0.28234658,0.45374373,0.47618276,-0.8037455,-0.3567116,0,0,0,1
0.05218549,0.0800924,0.32547972,0.5782049,0.1423956,0.5117294,0.39426023,0.69766814,0.6045418,0.3179867,0.80825055,0.6871224,0.19573784,0.92840135,0.3566102,-0.92923343,-0.096717805,-0.31277964,-0.94535774,0.09201968,-0.21635681,-0.965724,-0.14341183,1,1,0,0
0.13000932,0.02022614,0.038816053,0.020364258,0.007918022,0.018053506,0.035121616,0.003301088,0.01326407,0.035879616,0.011292897,0.014660882,0.021199074,0.017186996,0.09031474,-0.9944216,-0.054488063,0.9666205,-0.21053444,0.14601386,0.18938321,-0.9590836,-0.2104582,0,0,1,0
0.093759514,0.0580322,0.057601236,0.031510312,0.01227192,0.026495198,0.055362284,0.010447213,0.024679838,0.054146722,0.01736346,0.04320572,0.03734891,0.019236363,0.007621259,-0.99873686,-0.049664393,-0.8424281,-0.4757322,0.25296992,-0.3026886,-0.92442274,-0.23199616,1,0,1,0
0.10886963,0.08612256,0.05178662,0.02732013,0.009518417,0.029907145,0.03862021,0.005338621,0.008467808,0.027851168,0.00929806,0.020509671,0.018349001,0.011674059,0.21129045,-0.976133,-0.050206818,0.91278756,0.039486293,0.4065215,0.6710947,-0.6628403,-0.33207616,0,0,1,0
0.058627076,0.21280347,0.060023375,0.029931145,0.007947782,0.028991219,0.046324156,0.01277299,0.011239525,0.04921524,0.009858962,0.011979514,0.03969354,0.007845516,0.12135102,-0.9924415,-0.018273078,0.96896064,-0.14603332,0.19947304,0.9048875,-0.20543744,-0.37279224,0,0,1,0
0.07563152,0.07334996,0.5434186,0.52730083,0.44152182,0.4807687,0.8193656,0.23276763,0.4081748,0.7592517,0.21956648,0.3935128,0.70282775,0.22148943,0.28629613,-0.6386724,-0.7142353,0.20340812,-0.9611182,0.1867536,-0.0490232,-0.96488935,-0.2580411,0,1,0,0
0.084341764,0.06777298,0.1669627,0.55036926,0.16249444,0.04176021,0.04310112,0.008921143,0.01977281,0.020885998,0.021633921,0.040048007,0.037133425,0.030975433,-0.08804748,-0.9954259,0.03708071,-0.626659,0.44892114,0.6369995,-0.4124782,-0.8939632,-0.17518976,1,0,0,1
0.06622194,0.20827775,0.09997172,0.04231954,0.009431746,0.039490633,0.06806112,0.01753753,0.008760296,0.07153844,0.020552432,0.005508066,0.04139319,0.03156287,-0.19481097,-0.97326785,0.12164846,-0.9576884,0.03394322,0.28579843,-0.9572861,-0.09354842,-0.27359083,1,0,1,0
0.11474436,0.07373897,0.12922184,0.013517079,0.015516236,0.09236496,0.010363883,0.013217816,0.085558236,0.016334979,0.011012062,0.11767036,0.043389264,0.008510062,-0.05910858,-0.97858185,-0.19718964,-0.32084692,-0.6360165,0.70181215,0.4932939,-0.83347136,-0.24897113,0,0,0,1
0.057344645,0.037383903,0.23573036,0.44816047,0.063143514,0.03451681,0.06433978,0.01158623,0.02133801,0.04711306,0.014097359,0.070692085,0.023345139,0.035281893,0.26456293,-0.9556799,-0.12916021,0.816972,0.45482504,0.35452917,0.67984754,-0.5828509,-0.44507545,0,0,0,1
